patient_id,member_id,source_a_name,source_b_name,source_a_email,source_b_email,source_a_phone,source_b_phone,source_a_dob,source_b_dob,name_score,address_score,email_match,phone_match,dob_match,match_score,match_status
HOS-A-00934,CRM-B-00934,Diego Rocha,Diego Rocha,diego.rocha.934@examplehealth.org,diego.rocha.934@examplehealth.org,27990000934,27990000934,1939-11-17,1939-11-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00935,CRM-B-00935,Juliana Nascimento,Juliana Nascimento,juliana.nascimento.935@examplehealth.org,juliana.nascimento.935@examplehealth.org,27990000935,27990000935,1935-12-18,1935-12-18,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00936,CRM-B-00936,Marcos Souza,Marcos Souz,marcos.souza.936@examplehealth.org,marcos.souza.936@examplehealth.org,27990000936,27990000936,1935-01-19,1935-01-19,0.957,1.0,1.0,1.0,1.0,0.987,auto_match
HOS-A-00937,CRM-B-00937,Diego Pereira,Diego Pereira,diego.pereira.937@examplehealth.org,diego.pereira.937@examplehealth.org,27990000937,27990000937,1943-02-20,1943-02-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00938,CRM-B-00938,Lucas Almeida,Lucas Almeida,lucas.almeida.938@examplehealth.org,lucas.almeida.938@examplehealth.org,27990000938,27990000938,1918-03-21,1918-03-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00939,CRM-B-00939,Renata Pereira,Renata Pereira,renata.pereira.939@examplehealth.org,renata.pereira.939@examplehealth.org,27990000939,27990000939,1939-04-22,1939-04-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00940,CRM-B-00940,Larissa Barbosa,Larissa Barbosa,larissa.barbosa.940@examplehealth.org,larissa.barbosa.940@examplehealth.org,27990000940,27990000940,1957-05-23,1957-05-23,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00941,CRM-B-00941,Alex Carvalho,Alex Carvalo,alex.carvalho.941@examplehealth.org,alex.carvalho.941@examplehealth.org,27990000941,27990000941,1946-06-24,1946-06-24,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00942,CRM-B-00942,Beatriz Fernandes,Beatriz Fernandes,beatriz.fernandes.942@examplehealth.org,beatriz.fernandes.942@examplehealth.org,27990000942,27990000942,1951-07-25,1951-07-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00943,CRM-B-00943,Daniela Teixeira Nascimento,Daniela Teixeira Nascimento,daniela.teixeira.943@examplehealth.org,daniela.teixeira.943@examplehealth.org,27990000943,27990000943,1934-08-26,1934-08-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00944,CRM-B-00944,Monica Fernandes,Monica Fernandes,monica.fernandes.944@examplehealth.org,monica.fernandes.944@examplehealth.org,27990000944,27990000944,1948-09-27,1948-09-27,1.0,0.973,1.0,1.0,1.0,0.996,auto_match
HOS-A-00945,CRM-B-00945,Felipe Lima,Felipe Lima,felipe.lima.945@examplehealth.org,felipe.lima.945@examplehealth.org,27990000945,27990000945,1982-10-01,1982-10-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00946,CRM-B-00946,Leticia Lima,Leticia Lima,leticia.lima.946@examplehealth.org,leticia.lima.946@examplehealth.org,27990000946,27990000946,1965-11-02,1965-11-02,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00947,CRM-B-00947,Gabriela Moreira,Gabriela Moreira,gabriela.moreira.947@examplehealth.org,gabriela.moreira.947@examplehealth.org,27990000947,27990000947,1966-12-03,1966-12-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00948,CRM-B-00948,Ana Araujo,Ana Araujo,ana.araujo.948@examplehealth.org,ana.araujo.948@examplehealth.org,27990000948,27990000948,1967-01-04,1967-01-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00949,CRM-B-00949,Eduardo Fernandes,Eduardo Fernandes,eduardo.fernandes.949@examplehealth.org,eduardo.fernandes.949@examplehealth.org,27990000949,27990000949,1986-02-05,1986-02-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00950,CRM-B-00950,Eduardo Costa,Eduardo Costa,eduardo.costa.950@examplehealth.org,eduardo.costa.950@examplehealth.org,27990000950,27990000950,1975-03-06,1975-03-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00951,CRM-B-00951,Ricardo Rocha Rodrigues,Ricardo Rocha Rodrigues,ricardo.rocha.951@examplehealth.org,ricardo.rocha.951@examplehealth.org,27990000951,27990000951,1989-04-07,1989-04-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00952,CRM-B-00952,Maria Rocha,Maria Rocha,maria.rocha.952@examplehealth.org,maria.rocha.952@examplehealth.org,27990000952,27990000952,1979-05-08,1979-05-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00953,CRM-B-00953,Bianca Nascimento Oliveira,Bianca Nascimento Oliveira,bianca.nascimento.953@examplehealth.org,bianca.nascimento.953@examplehealth.org,27990000953,27990000953,1967-06-09,1967-06-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00954,CRM-B-00954,Ricardo Lima,Ricardo Lima,ricardo.lima.954@examplehealth.org,ricardo.lima.954@examplehealth.org,27990000954,27990000954,1961-07-10,1961-07-10,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00955,CRM-B-00955,Eduardo Rodrigues,Eduardo Rodrigue,eduardo.rodrigues.955@examplehealth.org,,27990000955,27990000955,1953-08-11,1953-08-11,0.97,1.0,0.0,1.0,1.0,0.791,review
HOS-A-00956,CRM-B-00956,Daniela Nascimento,Daniela Nascimento,daniela.nascimento.956@examplehealth.org,daniela.nascimento.956@examplehealth.org,27990000956,27990000956,1979-09-12,1979-09-12,1.0,0.973,1.0,1.0,1.0,0.996,auto_match
HOS-A-00957,CRM-B-00957,Carlos Fernandes Souza,Carlos Fernandes Souza,carlos.fernandes.957@examplehealth.org,carlos.fernandes.957@examplehealth.org,27990000957,27990000957,1970-10-13,1970-10-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00958,CRM-B-00958,Priscila Carvalho Rocha,Priscila Carvalho Rocha,priscila.carvalho.958@examplehealth.org,,27990000958,27990000958,1963-11-14,1963-11-14,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00959,CRM-B-00959,Leticia Moreira Oliveira,Leticia Moreira Oliveira,leticia.moreira.959@examplehealth.org,leticia.moreira.959@examplehealth.org,27990000959,27990000959,1958-12-15,1958-12-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00960,CRM-B-00960,Andre Fernandes,Andre Fernandes,andre.fernandes.960@examplehealth.org,,27990000960,27990000960,1990-01-16,1990-01-16,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00961,CRM-B-00961,Juliana Pereira Araujo,Juliana Pereira Araujo,juliana.pereira.961@examplehealth.org,juliana.pereira.961@examplehealth.org,27990000961,27990000961,1989-02-17,1989-02-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00962,CRM-B-00962,Alex Teixeira Almeida,Alex Teixeira Almeida,alex.teixeira.962@examplehealth.org,alex.teixeira.962@examplehealth.org,27990000962,27990000962,1942-03-18,1942-03-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00963,CRM-B-00963,Luciana Fernandes,Luciana Fernandes,luciana.fernandes.963@examplehealth.org,luciana.fernandes.963@examplehealth.org,27990000963,27990000963,1958-04-19,1958-04-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00964,CRM-B-00964,Marcos Nascimento,Marcos Nascimento,marcos.nascimento.964@examplehealth.org,,27990000964,27990000964,1977-05-20,1977-05-20,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00965,CRM-B-00965,Diego Pereira Barbosa,Diego Pereira Barbosa,diego.pereira.965@examplehealth.org,diego.pereira.965@examplehealth.org,27990000965,27990000965,1959-06-21,1959-06-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00966,CRM-B-00966,Rafael Lima,Rafael Lima,rafael.lima.966@examplehealth.org,rafael.lima.966@examplehealth.org,27990000966,27990000966,1954-07-22,1954-07-22,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00967,CRM-B-00967,Juliana Gomes,Juliana Gome,juliana.gomes.967@examplehealth.org,juliana.gomes.967@examplehealth.org,27990000967,27990000967,1981-08-23,1981-08-23,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00968,CRM-B-00968,Daniela Souza Teixeira,Daniela Souza Teixeir,daniela.souza.968@examplehealth.org,daniela.souza.968@examplehealth.org,27990000968,27990000968,1957-09-24,1957-09-24,0.977,1.0,1.0,1.0,1.0,0.993,auto_match
HOS-A-00969,CRM-B-00969,Maria Carvalho,Maria Carvalho,maria.carvalho.969@examplehealth.org,maria.carvalho.969@examplehealth.org,27990000969,27990000969,2000-10-25,2000-10-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00970,CRM-B-00970,Aline Rocha,Aline Rocha,aline.rocha.970@examplehealth.org,aline.rocha.970@examplehealth.org,27990000970,27990000970,1972-11-26,1972-11-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00971,CRM-B-00971,Ana Pereira Barbosa,Ana Pereira Barbosa,ana.pereira.971@examplehealth.org,ana.pereira.971@examplehealth.org,27990000971,27990000971,1963-12-27,1963-12-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00972,CRM-B-00972,Vinicius Pereira,Vinicius Pereira,vinicius.pereira.972@examplehealth.org,vinicius.pereira.972@examplehealth.org,27990000972,27990000972,1991-01-01,1991-01-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00973,CRM-B-00973,Priscila Rodrigues Pereira,Priscila Rodrigues Pereira,priscila.rodrigues.973@examplehealth.org,priscila.rodrigues.973@examplehealth.org,27990000973,27990000973,1995-02-02,1995-02-02,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00974,CRM-B-00974,Luciana Dias,Luciana Dias,luciana.dias.974@examplehealth.org,luciana.dias.974@examplehealth.org,27990000974,27990000974,1976-03-03,1976-03-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00975,CRM-B-00975,Carla Fernandes,Carla Fernandes,carla.fernandes.975@examplehealth.org,carla.fernandes.975@examplehealth.org,27990000975,27990000975,1969-04-04,1969-04-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00976,CRM-B-00976,Andre Souza,Andre Souz,andre.souza.976@examplehealth.org,andre.souza.976@examplehealth.org,27990000976,27990000976,1993-05-05,1993-05-05,0.952,1.0,1.0,1.0,1.0,0.986,auto_match
HOS-A-00977,CRM-B-00977,Mateus Nascimento,Mateus Nascimento,mateus.nascimento.977@examplehealth.org,mateus.nascimento.977@examplehealth.org,27990000977,27990000977,1978-06-06,1978-06-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00978,CRM-B-00978,Leticia Santos Almeida,Leticia Santos Almeida,leticia.santos.978@examplehealth.org,leticia.santos.978@examplehealth.org,27990000978,27990000978,1986-07-07,1986-07-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00979,CRM-B-00979,Alex Barbosa,Alex Barbosa,alex.barbosa.979@examplehealth.org,alex.barbosa.979@examplehealth.org,27990000979,27990000979,1976-08-08,1976-08-08,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00980,CRM-B-00980,Ricardo Santos,Ricardo Santos,ricardo.santos.980@examplehealth.org,ricardo.santos.980@examplehealth.org,27990000980,27990000980,1956-09-09,1956-09-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00981,CRM-B-00981,Patricia Martins Santos,Patricia Martins Santos,patricia.martins.981@examplehealth.org,patricia.martins.981@examplehealth.org,27990000981,27990000981,2013-10-10,2013-10-10,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00982,CRM-B-00982,Larissa Lima,Larissa Lima,larissa.lima.982@examplehealth.org,larissa.lima.982@examplehealth.org,27990000982,27990000982,2007-11-11,2007-11-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00983,CRM-B-00983,Renata Teixeira,Renata Teixeira,renata.teixeira.983@examplehealth.org,,27990000983,27990000983,1990-12-12,1990-12-12,1.0,0.966,0.0,1.0,1.0,0.795,review
HOS-A-00984,CRM-B-00984,Bruno Rodrigues,Bruno Rodrigue,bruno.rodrigues.984@examplehealth.org,bruno.rodrigues.984@examplehealth.org,27990000984,27990000984,1957-01-13,1957-01-13,0.966,0.971,1.0,1.0,1.0,0.985,auto_match
HOS-A-00985,CRM-B-00985,Tatiana Teixeira,Tatiana Teixeira,tatiana.teixeira.985@examplehealth.org,tatiana.teixeira.985@examplehealth.org,27990000985,27990000985,1964-02-14,1964-02-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00986,CRM-B-00986,Vinicius Pereira,Vinicius Pereira,vinicius.pereira.986@examplehealth.org,,27990000986,27990000986,1957-03-15,1957-03-15,1.0,0.963,0.0,1.0,1.0,0.794,review
HOS-A-00987,CRM-B-00987,Camila Carvalho Rocha,Camila Carvalho Rocha,camila.carvalho.987@examplehealth.org,camila.carvalho.987@examplehealth.org,27990000987,27990000987,1958-04-16,1958-04-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00988,CRM-B-00988,Rodrigo Fernandes,Rodrigo Fernande,rodrigo.fernandes.988@examplehealth.org,rodrigo.fernandes.988@examplehealth.org,27990000988,27990000988,1960-05-17,1960-05-17,0.97,1.0,1.0,1.0,1.0,0.991,auto_match
HOS-A-00989,CRM-B-00989,Lucas Santos Silva,Lucas Santos Silva,lucas.santos.989@examplehealth.org,,27990000989,27990000989,1955-06-18,1955-06-18,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00990,CRM-B-00990,Felipe Teixeira Teixeira,Felipe Teixeira Teixeir,felipe.teixeira.990@examplehealth.org,felipe.teixeira.990@examplehealth.org,27990000990,27990000990,2014-07-19,2014-07-19,0.979,1.0,1.0,1.0,1.0,0.994,auto_match
HOS-A-00991,CRM-B-00991,Mateus Lima,Mateus Lima,mateus.lima.991@examplehealth.org,mateus.lima.991@examplehealth.org,27990000991,27990000991,2016-08-20,2016-08-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00992,CRM-B-00992,Vanessa Moreira,Vanessa Moreira,vanessa.moreira.992@examplehealth.org,vanessa.moreira.992@examplehealth.org,27990000992,27990000992,2012-09-21,2012-09-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00993,CRM-B-00993,Larissa Costa,Larissa Costa,larissa.costa.993@examplehealth.org,larissa.costa.993@examplehealth.org,27990000993,27990000993,2009-10-22,2009-10-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00994,CRM-B-00994,Eduardo Martins,Eduardo Martins,eduardo.martins.994@examplehealth.org,eduardo.martins.994@examplehealth.org,27990000994,27990000994,2016-11-23,2016-11-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00995,CRM-B-00995,Bianca Nascimento,Bianca Nascimento,bianca.nascimento.995@examplehealth.org,bianca.nascimento.995@examplehealth.org,27990000995,27990000995,1993-12-24,1993-12-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00996,CRM-B-X00996,Patricia Souza,Patricia Souza,patricia.souza.996@examplehealth.org,patricia.souza.996@examplehealth.org,27990000996,27990000996,2006-01-25,2006-01-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00997,CRM-B-00997,Maria Barbosa Martins,Maria Barbosa Martin,maria.barbosa.997@examplehealth.org,maria.barbosa.997@examplehealth.org,27990000997,27990000997,1988-02-26,1988-02-26,0.976,1.0,1.0,1.0,1.0,0.993,auto_match
HOS-A-00998,CRM-B-00998,Bianca Martins,Bianca Martins,bianca.martins.998@examplehealth.org,bianca.martins.998@examplehealth.org,27990000998,27990000998,1973-03-27,1973-03-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00999,CRM-B-00999,Leticia Moreira,Leticia Moreir,leticia.moreira.999@examplehealth.org,leticia.moreira.999@examplehealth.org,27990000999,27990000999,1960-04-01,1960-04-01,0.966,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-01000,CRM-B-01000,Camila Fernandes,Camila Fernande,camila.fernandes.1000@examplehealth.org,camila.fernandes.1000@examplehealth.org,27990001000,27990001000,1969-05-02,1969-05-02,0.968,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-01001,CRM-B-01001,Luciana Barbosa,Luciana Barbos,luciana.barbosa.1001@examplehealth.org,luciana.barbosa.1001@examplehealth.org,27990001001,27990001001,1978-06-03,1978-06-03,0.966,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-01002,CRM-B-01002,Gabriela Costa,Gabriela Costa,gabriela.costa.1002@examplehealth.org,gabriela.costa.1002@examplehealth.org,27990001002,27990001002,1986-07-04,1986-07-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01003,CRM-B-01003,Bianca Dias,Bianca Dias,bianca.dias.1003@examplehealth.org,bianca.dias.1003@examplehealth.org,27990001003,27990001003,1966-08-05,1966-08-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01004,CRM-B-01004,Larissa Rodrigues Pereira,Larissa Rodrigues Pereira,larissa.rodrigues.1004@examplehealth.org,larissa.rodrigues.1004@examplehealth.org,27990001004,27990001004,1998-09-06,1998-09-06,1.0,0.973,1.0,1.0,1.0,0.996,auto_match
HOS-A-01005,CRM-B-01005,Luciana Moreira,Luciana Moreira,luciana.moreira.1005@examplehealth.org,luciana.moreira.1005@examplehealth.org,27990001005,27990001005,2001-10-07,2001-10-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01006,CRM-B-01006,Larissa Souza Costa,Larissa Souza Cost,larissa.souza.1006@examplehealth.org,larissa.souza.1006@examplehealth.org,27990001006,27990001006,1984-11-08,1984-11-08,0.973,1.0,1.0,1.0,1.0,0.992,auto_match
HOS-A-01007,CRM-B-01007,Priscila Martins,Priscila Martins,priscila.martins.1007@examplehealth.org,priscila.martins.1007@examplehealth.org,27990001007,27990001007,1986-12-09,1986-12-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01008,CRM-B-01008,Patricia Costa,Patricia Costa,patricia.costa.1008@examplehealth.org,patricia.costa.1008@examplehealth.org,27990001008,27990001008,1983-01-10,1983-01-10,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01009,CRM-B-01009,Camila Martins,Camila Martins,camila.martins.1009@examplehealth.org,camila.martins.1009@examplehealth.org,27990001009,27990001009,1967-02-11,1967-02-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01010,CRM-B-01010,Juliana Costa,Juliana Costa,juliana.costa.1010@examplehealth.org,juliana.costa.1010@examplehealth.org,27990001010,27990001010,1989-03-12,1989-03-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01011,CRM-B-01011,Larissa Dias,Larissa Dias,larissa.dias.1011@examplehealth.org,larissa.dias.1011@examplehealth.org,27990001011,27990001011,1952-04-13,1952-04-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01012,CRM-B-01012,Ana Carvalho,Ana Carvalho,ana.carvalho.1012@examplehealth.org,ana.carvalho.1012@examplehealth.org,27990001012,27990001012,1934-05-14,1934-05-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01013,CRM-B-01013,Renata Lima,Renata Lima,renata.lima.1013@examplehealth.org,renata.lima.1013@examplehealth.org,27990001013,27990001013,2007-06-15,2007-06-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01014,CRM-B-01014,Felipe Gomes,Felipe Gomes,felipe.gomes.1014@examplehealth.org,felipe.gomes.1014@examplehealth.org,27990001014,27990001014,1966-07-16,1966-07-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01015,CRM-B-01015,Thiago Lima,Thiago Lima,thiago.lima.1015@examplehealth.org,thiago.lima.1015@examplehealth.org,27990001015,27990001015,2015-08-17,2015-08-17,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-01016,CRM-B-01016,Priscila Santos,Priscila Santos,priscila.santos.1016@examplehealth.org,priscila.santos.1016@examplehealth.org,27990001016,27990001016,1998-09-18,1998-09-18,1.0,0.973,1.0,1.0,1.0,0.996,auto_match
HOS-A-01017,CRM-B-01017,Bianca Pereira,Bianca Pereira,bianca.pereira.1017@examplehealth.org,bianca.pereira.1017@examplehealth.org,27990001017,27990001017,1989-10-19,1989-10-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01018,CRM-B-01018,Beatriz Carvalho Moreira,Beatriz Carvalho Moreira,beatriz.carvalho.1018@examplehealth.org,beatriz.carvalho.1018@examplehealth.org,27990001018,27990001018,2000-11-20,2000-11-20,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-01019,CRM-B-01019,Andre Martins,Andre Martins,andre.martins.1019@examplehealth.org,andre.martins.1019@examplehealth.org,27990001019,27990001019,1943-12-21,1943-12-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01020,CRM-B-01020,Priscila Pereira,Priscila Pereir,priscila.pereira.1020@examplehealth.org,priscila.pereira.1020@examplehealth.org,27990001020,27990001020,2015-01-22,2015-01-22,0.968,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-01021,CRM-B-01021,Leticia Gomes Rocha,Leticia Gomes Rocha,leticia.gomes.1021@examplehealth.org,leticia.gomes.1021@examplehealth.org,27990001021,27990001021,2014-02-23,2014-02-23,1.0,0.968,1.0,1.0,1.0,0.995,auto_match
HOS-A-01022,CRM-B-01022,Gabriela Oliveira,Gabriela Oliveira,gabriela.oliveira.1022@examplehealth.org,gabriela.oliveira.1022@examplehealth.org,27990001022,27990001022,2014-03-24,2014-03-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01023,CRM-B-01023,Rodrigo Pereira,Rodrigo Pereira,rodrigo.pereira.1023@examplehealth.org,rodrigo.pereira.1023@examplehealth.org,27990001023,27990001023,1992-04-25,1992-04-25,1.0,0.976,1.0,1.0,1.0,0.996,auto_match
HOS-A-01024,CRM-B-01024,Vanessa Lima,Vanessa Lima,vanessa.lima.1024@examplehealth.org,vanessa.lima.1024@examplehealth.org,27990001024,27990001024,2016-05-26,2016-05-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01025,CRM-B-01025,Andre Fernandes Santos,Andre Fernandes Santos,andre.fernandes.1025@examplehealth.org,,27990001025,27990001025,2015-06-27,2015-06-27,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-01026,CRM-B-01026,Rodrigo Moreira,Rodrigo Moreira,rodrigo.moreira.1026@examplehealth.org,rodrigo.moreira.1026@examplehealth.org,27990001026,27990001026,2014-07-01,2014-07-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01027,CRM-B-01027,Renata Martins,Renata Martins,renata.martins.1027@examplehealth.org,renata.martins.1027@examplehealth.org,27990001027,27990001027,2016-08-02,2016-08-02,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01028,CRM-B-01028,Mateus Rocha Carvalho,Mateus Rocha Carvalho,mateus.rocha.1028@examplehealth.org,mateus.rocha.1028@examplehealth.org,27990001028,27990001028,2014-09-03,2014-09-03,1.0,0.973,1.0,1.0,1.0,0.996,auto_match
HOS-A-01029,CRM-B-01029,Felipe Lima,Felipe Lima,felipe.lima.1029@examplehealth.org,felipe.lima.1029@examplehealth.org,27990001029,27990001029,2014-10-04,2014-10-04,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-01030,CRM-B-X01030,Aline Dias,Aline Dias,aline.dias.1030@examplehealth.org,,27990001030,27990001030,1981-11-05,1981-11-05,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-01031,CRM-B-01031,Marcos Nascimento,Marcos Nascimento,marcos.nascimento.1031@examplehealth.org,marcos.nascimento.1031@examplehealth.org,27990001031,27990001031,2016-12-06,2016-12-06,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-01032,CRM-B-01032,Juliana Gomes Nascimento,Juliana Gomes Nascimento,juliana.gomes.1032@examplehealth.org,juliana.gomes.1032@examplehealth.org,27990001032,27990001032,1986-01-07,1986-01-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01033,CRM-B-01033,Carla Barbosa Gomes,Carla Barbosa Gomes,carla.barbosa.1033@examplehealth.org,,27990001033,27990001033,2014-02-08,2014-02-08,1.0,0.968,0.0,1.0,1.0,0.795,review
HOS-A-01034,CRM-B-01034,Ana Rocha,Ana Rocha,ana.rocha.1034@examplehealth.org,ana.rocha.1034@examplehealth.org,27990001034,27990001034,2015-03-09,2015-03-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01035,CRM-B-01035,Felipe Teixeira Gomes,Felipe Teixeira Gome,felipe.teixeira.1035@examplehealth.org,felipe.teixeira.1035@examplehealth.org,27990001035,27990001035,1951-04-10,1951-04-10,0.976,1.0,1.0,1.0,1.0,0.993,auto_match
HOS-A-01036,CRM-B-01036,Leandro Silva,Leandro Silv,leandro.silva.1036@examplehealth.org,leandro.silva.1036@examplehealth.org,27990001036,27990001036,2015-05-11,2015-05-11,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-01037,CRM-B-01037,Bianca Barbosa,Bianca Barbos,bianca.barbosa.1037@examplehealth.org,bianca.barbosa.1037@examplehealth.org,27990001037,27990001037,1977-06-12,1977-06-12,0.963,0.97,1.0,1.0,1.0,0.984,auto_match
HOS-A-01038,CRM-B-01038,Priscila Lima,Priscila Lima,priscila.lima.1038@examplehealth.org,priscila.lima.1038@examplehealth.org,27990001038,27990001038,1989-07-13,1989-07-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01039,CRM-B-01039,Patricia Nascimento,Patricia Nascimento,patricia.nascimento.1039@examplehealth.org,patricia.nascimento.1039@examplehealth.org,27990001039,27990001039,1982-08-14,1982-08-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01040,CRM-B-01040,Patricia Teixeira,Patricia Teixeir,patricia.teixeira.1040@examplehealth.org,,27990001040,27990001040,1979-09-15,1979-09-15,0.97,1.0,0.0,1.0,1.0,0.791,review
HOS-A-01041,CRM-B-01041,Vanessa Oliveira Lima,Vanessa Oliveira Lima,vanessa.oliveira.1041@examplehealth.org,vanessa.oliveira.1041@examplehealth.org,27990001041,27990001041,1981-10-16,1981-10-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01042,CRM-B-01042,Rodrigo Moreira,Rodrigo Moreira,rodrigo.moreira.1042@examplehealth.org,rodrigo.moreira.1042@examplehealth.org,27990001042,27990001042,1985-11-17,1985-11-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-01043,CRM-B-01043,Paulo Almeida Silva,Paulo Almeida Silva,paulo.almeida.1043@examplehealth.org,paulo.almeida.1043@examplehealth.org,27990001043,27990001043,1970-12-18,1970-12-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
